applycd,APPLYDATE,EVER60_LABEL
BJC0271701008664,2017/1/5,0
BJC0271701008677,2017/1/5,0
BJC0271701008723,2017/1/5,0
BJC0271701008749,2017/1/5,0
BJC0271701008788,2017/1/5,0
BJC0271701008845,2017/1/5,0
BJC0271701008848,2017/1/6,0
BJC0271701009006,2017/1/6,0
BJC0271701009007,2017/1/6,0
BJC0271701009022,2017/1/5,0
BJC0271701009150,2017/1/6,0
BJC0271701009211,2017/1/6,0
BJC0271701009281,2017/1/6,0
BJC0271701009313,2017/1/6,0
BJC0271701009415,2017/1/6,0
BJC0271701009501,2017/1/6,0
BJC0271701009564,2017/1/6,0
BJC0271701009611,2017/1/6,0
BJC0271701009722,2017/1/6,0
BJC0271701009811,2017/1/6,0
BJC0271701009832,2017/1/6,0
BJC0271701009890,2017/1/6,0
BJC0271701009933,2017/1/6,0
BJC0271701009985,2017/1/6,0
BJC0271701010218,2017/1/6,0
BJC0271701010240,2017/1/6,0
BJC0271701010296,2017/1/6,0
BJC0271701010312,2017/1/6,0
BJC0271701010327,2017/1/6,0
BJC0271701010342,2017/1/6,0
BJC0271701010441,2017/1/6,0
BJC0271701010673,2017/1/6,0
BJC0271701010803,2017/1/7,0
BJC0271701010891,2017/1/6,0
BJC0271701011011,2017/1/7,0
BJC0271701011040,2017/1/9,0
BJC0271701011059,2017/1/7,0
BJC0271701011097,2017/1/7,0
BJC0271701011150,2017/1/7,0
BJC0271701011168,2017/1/7,0
BJC0271701011185,2017/1/7,0
BJC0271701011212,2017/1/7,0
BJC0271701011217,2017/1/7,0
BJC0271701011228,2017/1/7,0
BJC0271701011253,2017/1/7,0
BJC0271701011263,2017/1/7,0
BJC0271701011264,2017/1/7,0
BJC0271701011339,2017/1/7,0
BJC0271701011357,2017/1/7,0
BJC0271701011375,2017/1/7,0
BJC0271701011439,2017/1/7,0
BJC0271701011501,2017/1/7,0
BJC0271701011562,2017/1/7,0
BJC0271701011598,2017/1/7,0
BJC0271701011618,2017/1/8,0
BJC0271701011629,2017/1/7,0
BJC0271701011653,2017/1/7,0
BJC0271701011668,2017/1/7,0
BJC0271701011684,2017/1/7,0
BJC0271701011804,2017/1/8,0
BJC0271701011817,2017/1/8,0
BJC0271701011863,2017/1/8,0
BJC0271701011907,2017/1/8,0
BJC0271701011975,2017/1/8,0
BJC0271701011981,2017/1/8,0
BJC0271701011984,2017/1/8,0
BJC0271701012034,2017/1/9,0
BJC0271701012077,2017/1/8,0
BJC0271701012193,2017/1/8,0
BJC0271701012220,2017/1/8,0
BJC0271701012279,2017/1/9,0
BJC0271701012300,2017/1/8,0
BJC0271701012326,2017/1/8,0
BJC0271701012329,2017/1/8,0
BJC0271701012335,2017/1/8,0
BJC0271701012357,2017/1/8,0
BJC0271701012381,2017/1/8,0
BJC0271701012396,2017/1/8,0
BJC0271701012405,2017/1/9,0
BJC0271701012692,2017/1/8,0
BJC0271701012730,2017/1/8,0
BJC0271701012752,2017/1/8,0
BJC0271701012790,2017/1/8,0
BJC0271701012799,2017/1/8,0
BJC0271701012810,2017/1/8,0
BJC0271701012853,2017/1/8,0
BJC0271701012868,2017/1/9,0
BJC0271701012885,2017/1/8,0
BJC0271701012894,2017/1/8,0
BJC0271701012944,2017/1/8,0
BJC0271701012954,2017/1/8,0
BJC0271701012987,2017/1/8,0
BJC0271701013017,2017/1/8,0
BJC0271701013048,2017/1/8,0
BJC0271701013057,2017/1/9,0
BJC0271701013108,2017/1/8,0
BJC0271701013109,2017/1/8,0
BJC0271701013116,2017/1/9,0
BJC0271701013143,2017/1/9,0
BJC0271701013341,2017/1/9,0
BJC0271701013381,2017/1/9,0
BJC0271701013464,2017/1/9,0
BJC0271701013499,2017/1/9,0
BJC0271701013527,2017/1/9,0
BJC0271701013564,2017/1/9,0
BJC0271701013742,2017/1/9,0
BJC0271701013866,2017/1/9,0
BJC0271701014311,2017/1/9,0
BJC0271701014389,2017/1/9,0
BJC0271701014531,2017/1/9,0
BJC0271701014545,2017/1/9,0
BJC0271701014558,2017/1/9,0
BJC0271701014573,2017/1/9,0
BJC0271701014793,2017/1/9,0
BJC0271701014945,2017/1/9,0
BJC0271701015082,2017/1/9,0
BJC0271701015267,2017/1/9,0
BJC0271701015440,2017/1/9,0
BJC0271701015476,2017/1/9,0
BJC0271701015516,2017/1/9,0
BJC0271701015565,2017/1/9,0
BJC0271701015754,2017/1/9,0
BJC0271701015809,2017/1/9,0
BJC0271701015843,2017/1/9,0
BJC0271701015916,2017/1/9,0
BJC0271701015925,2017/1/10,0
BJC0271701015946,2017/1/9,0
BJC0271701015983,2017/1/9,0
BJC0271701016005,2017/1/9,0
BJC0271701016113,2017/1/9,0
BJC0271701016281,2017/1/10,0
BJC0271701016323,2017/1/10,0
BJC0271701016330,2017/1/10,0
BJC0271701016423,2017/1/10,0
BJC0271701016555,2017/1/10,0
BJC0271701016647,2017/1/10,0
BJC0271701016656,2017/1/10,0
BJC0271701016787,2017/1/10,0
BJC0271701016948,2017/1/10,0
BJC0271701016974,2017/1/17,0
BJC0271701017006,2017/1/10,0
BJC0271701017020,2017/1/10,0
BJC0271701017098,2017/1/10,0
BJC0271701017312,2017/1/10,0
BJC0271701017375,2017/1/10,0
BJC0271701017377,2017/1/10,0
BJC0271701017662,2017/1/10,0
BJC0271701017732,2017/1/10,0
BJC0271701017743,2017/1/10,0
BJC0271701017824,2017/1/10,0
BJC0271701017939,2017/1/10,1
BJC0271701018133,2017/1/10,0
BJC0271701018174,2017/1/10,0
BJC0271701018220,2017/1/10,0
BJC0271701018269,2017/1/10,0
BJC0271701018286,2017/1/10,0
BJC0271701018287,2017/1/10,0
BJC0271701018290,2017/1/11,0
BJC0271701018371,2017/1/11,0
BJC0271701018440,2017/1/11,0
BJC0271701018642,2017/1/11,0
BJC0271701018644,2017/1/11,0
BJC0271701018727,2017/1/11,0
BJC0271701018904,2017/1/11,0
BJC0271701018983,2017/1/11,0
BJC0271701019176,2017/1/11,0
BJC0271701019266,2017/1/11,0
BJC0271701019325,2017/1/11,0
BJC0271701019429,2017/1/12,0
BJC0271701019483,2017/1/11,0
BJC0271701019519,2017/1/11,0
BJC0271701019572,2017/1/11,0
BJC0271701019625,2017/1/11,0
BJC0271701019660,2017/1/11,0
BJC0271701019724,2017/1/11,0
BJC0271701019760,2017/1/12,0
BJC0271701019784,2017/1/11,0
BJC0271701019873,2017/1/12,0
BJC0271701019892,2017/1/11,0
BJC0271701019950,2017/1/11,0
BJC0271701020083,2017/1/11,0
BJC0271701020090,2017/1/11,0
BJC0271701020197,2017/1/11,0
BJC0271701020271,2017/1/11,0
BJC0271701020333,2017/1/12,0
BJC0271701020879,2017/1/12,0
BJC0271701020934,2017/1/12,0
BJC0271701020940,2017/1/12,0
BJC0271701021118,2017/1/12,0
BJC0271701022046,2017/1/12,0
BJC0271701022284,2017/1/12,0
BJC0271701022562,2017/1/12,0
BJC0271701022836,2017/1/12,0
BJC0271701022889,2017/1/12,0
BJC0271701023021,2017/1/12,0
BJC0271701023207,2017/1/13,0
BJC0271701023274,2017/1/13,0
BJC0271701023376,2017/1/13,0
BJC0271701023649,2017/1/13,0
BJC0271701023656,2017/1/13,0
BJC0271701023717,2017/1/13,0
BJC0271701023860,2017/1/13,0
BJC0271701023887,2017/1/13,0
BJC0271701024153,2017/1/13,0
BJC0271701024351,2017/1/13,0
BJC0271701024431,2017/1/13,0
BJC0271701024501,2017/1/13,0
BJC0271701024518,2017/1/13,0
BJC0271701024586,2017/1/13,0
BJC0271701024680,2017/1/13,0
BJC0271701024815,2017/1/13,0
BJC0271701024905,2017/1/13,0
BJC0271701024927,2017/1/13,0
BJC0271701025010,2017/1/13,0
BJC0271701025080,2017/1/13,0
BJC0271701025085,2017/1/13,0
BJC0271701025146,2017/1/13,1
BJC0271701025351,2017/1/14,0
BJC0271701025532,2017/1/14,0
BJC0271701025556,2017/1/14,0
BJC0271701025667,2017/1/14,0
BJC0271701026009,2017/1/14,0
BJC0271701026021,2017/1/14,0
BJC0271701026179,2017/1/14,0
BJC0271701026302,2017/1/15,0
BJC0271701026312,2017/1/16,0
BJC0271701026431,2017/1/15,0
BJC0271701026437,2017/1/15,0
BJC0271701026532,2017/1/15,0
BJC0271701026599,2017/1/15,0
BJC0271701026630,2017/1/15,0
BJC0271701026643,2017/1/15,0
BJC0271701026654,2017/1/15,0
BJC0271701026688,2017/1/15,0
BJC0271701026709,2017/1/15,0
BJC0271701026787,2017/1/15,0
BJC0271701026848,2017/1/15,0
BJC0271701026884,2017/1/15,0
BJC0271701026887,2017/1/15,0
BJC0271701026911,2017/1/15,0
BJC0271701026957,2017/1/15,0
BJC0271701026973,2017/1/15,0
BJC0271701026980,2017/1/15,0
BJC0271701026992,2017/1/15,0
BJC0271701027016,2017/1/15,0
BJC0271701027235,2017/1/15,0
BJC0271701027498,2017/1/15,0
BJC0271701027567,2017/1/15,0
BJC0271701027675,2017/1/15,0
BJC0271701027714,2017/1/15,0
BJC0271701027755,2017/1/15,0
BJC0271701027770,2017/1/15,0
BJC0271701027788,2017/1/15,0
BJC0271701027832,2017/1/15,0
BJC0271701027860,2017/1/16,0
BJC0271701027874,2017/1/16,0
BJC0271701027976,2017/1/15,0
BJC0271701028009,2017/1/15,0
BJC0271701028248,2017/1/16,0
BJC0271701028271,2017/1/16,0
BJC0271701028361,2017/1/16,0
BJC0271701028561,2017/1/16,0
BJC0271701028569,2017/1/16,0
BJC0271701028658,2017/1/16,0
BJC0271701029036,2017/1/16,0
BJC0271701029089,2017/1/16,0
BJC0271701029176,2017/1/16,0
BJC0271701029254,2017/1/16,0
BJC0271701029347,2017/1/16,0
BJC0271701029430,2017/1/16,0
BJC0271701029602,2017/1/16,0
BJC0271701029708,2017/1/16,0
BJC0271701029727,2017/1/16,0
BJC0271701029988,2017/1/16,0
BJC0271701030024,2017/1/16,0
BJC0271701030419,2017/1/16,0
BJC0271701030460,2017/1/16,0
BJC0271701030749,2017/1/16,0
BJC0271701031019,2017/1/16,0
BJC0271701031073,2017/1/16,0
BJC0271701031093,2017/1/16,0
BJC0271701031101,2017/1/17,0
BJC0271701031127,2017/1/16,0
BJC0271701031163,2017/1/18,0
BJC0271701031257,2017/1/16,0
BJC0271701031502,2017/1/17,0
BJC0271701031515,2017/1/17,0
BJC0271701031605,2017/1/17,0
BJC0271701031646,2017/1/17,0
BJC0271701031683,2017/1/17,0
BJC0271701031870,2017/1/17,0
BJC0271701032033,2017/1/17,0
BJC0271701032043,2017/1/17,0
BJC0271701032583,2017/1/17,0
BJC0271701032620,2017/1/17,0
BJC0271701032665,2017/1/17,0
BJC0271701032730,2017/1/17,0
BJC0271701032757,2017/1/17,0
BJC0271701032832,2017/1/17,0
BJC0271701032911,2017/1/17,0
BJC0271701032931,2017/1/17,0
BJC0271701032949,2017/1/17,0
BJC0271701033152,2017/1/17,0
BJC0271701033190,2017/1/17,0
BJC0271701033362,2017/1/18,0
BJC0271701033364,2017/1/17,0
BJC0271701033420,2017/1/17,0
BJC0271701033521,2017/1/17,0
BJC0271701033536,2017/1/17,0
BJC0271701033641,2017/1/17,0
BJC0271701033673,2017/1/17,0
BJC0271701033840,2017/1/17,0
BJC0271701033970,2017/1/17,0
BJC0271701033973,2017/1/17,0
BJC0271701034021,2017/1/17,0
BJC0271701034097,2017/1/17,0
BJC0271701034213,2017/1/18,0
BJC0271701034254,2017/1/18,0
BJC0271701034255,2017/1/18,0
BJC0271701034275,2017/1/18,0
BJC0271701034276,2017/1/18,0
BJC0271701034280,2017/1/18,0
BJC0271701034379,2017/1/18,0
BJC0271701034527,2017/1/18,0
BJC0271701034679,2017/1/18,0
BJC0271701034787,2017/1/18,0
BJC0271701034813,2017/1/18,0
BJC0271701034910,2017/1/18,0
BJC0271701034947,2017/1/18,0
BJC0271701034958,2017/1/18,0
BJC0271701034982,2017/1/18,0
BJC0271701035221,2017/1/18,0
BJC0271701035342,2017/1/18,0
BJC0271701035368,2017/1/18,0
BJC0271701035470,2017/1/18,0
BJC0271701035559,2017/1/18,0
BJC0271701035806,2017/1/18,0
BJC0271701035916,2017/1/18,0
BJC0271701035936,2017/1/18,0
BJC0271701035949,2017/1/18,0
BJC0271701036062,2017/1/18,0
BJC0271701036074,2017/1/18,0
BJC0271701036202,2017/1/18,0
BJC0271701036246,2017/1/18,0
BJC0271701036249,2017/1/19,0
BJC0271701036288,2017/1/18,0
BJC0271701036329,2017/1/18,0
BJC0271701036416,2017/1/18,0
BJC0271701036424,2017/1/18,0
BJC0271701036458,2017/1/18,0
BJC0271701036511,2017/1/18,0
BJC0271701036518,2017/1/20,0
BJC0271701036829,2017/1/19,0
BJC0271701036896,2017/1/19,0
BJC0271701036899,2017/1/19,0
BJC0271701036949,2017/1/19,0
BJC0271701037014,2017/1/19,0
BJC0271701037401,2017/1/19,0
BJC0271701037456,2017/1/19,0
BJC0271701037609,2017/1/19,0
BJC0271701037689,2017/1/19,0
BJC0271701037698,2017/1/19,0
BJC0271701037891,2017/1/19,0
BJC0271701037909,2017/1/19,0
BJC0271701038015,2017/1/19,0
BJC0271701038233,2017/1/19,0
BJC0271701038345,2017/1/19,0
BJC0271701038375,2017/1/20,0
BJC0271701038594,2017/1/19,0
BJC0271701038596,2017/1/19,0
BJC0271701038729,2017/1/19,0
BJC0271701038769,2017/1/19,0
BJC0271701038785,2017/1/19,0
BJC0271701038818,2017/1/19,0
BJC0271701038846,2017/1/19,0
BJC0271701038926,2017/1/20,0
BJC0271701039080,2017/1/20,0
BJC0271701039250,2017/1/19,0
BJC0271701039351,2017/1/19,0
BJC0271701039495,2017/1/20,0
BJC0271701039608,2017/1/20,0
BJC0271701039690,2017/1/20,0
BJC0271701039959,2017/1/20,0
BJC0271701039985,2017/1/20,0
BJC0271701040056,2017/1/20,0
BJC0271701040068,2017/1/20,0
BJC0271701040241,2017/1/20,0
BJC0271701040268,2017/1/20,0
BJC0271701040373,2017/1/20,0
BJC0271701040435,2017/1/20,0
BJC0271701040451,2017/1/20,0
BJC0271701040516,2017/1/20,0
BJC0271701040641,2017/1/20,0
BJC0271701040734,2017/1/20,0
BJC0271701040830,2017/1/20,0
BJC0271701040848,2017/1/20,0
BJC0271701040903,2017/1/20,0
BJC0271701041266,2017/1/20,0
BJC0271701041267,2017/1/20,0
BJC0271701041297,2017/1/20,0
BJC0271701041492,2017/1/20,0
BJC0271701041493,2017/1/21,0
BJC0271701041517,2017/1/20,0
BJC0271701041559,2017/1/21,0
BJC0271701041603,2017/1/20,0
BJC0271701041605,2017/1/20,0
BJC0271701041611,2017/1/20,0
BJC0271701041707,2017/1/21,0
BJC0271701041819,2017/1/21,0
BJC0271701042079,2017/1/21,0
BJC0271701042218,2017/1/21,0
BJC0271701042250,2017/1/21,0
BJC0271701042258,2017/1/22,0
BJC0271701042298,2017/1/21,0
BJC0271701042447,2017/1/21,0
BJC0271701042453,2017/1/21,0
BJC0271701042613,2017/1/21,0
BJC0271701042634,2017/1/21,0
BJC0271701042645,2017/1/21,0
BJC0271701042825,2017/1/21,0
BJC0271701042892,2017/1/21,0
BJC0271701042922,2017/1/21,0
BJC0271701043001,2017/1/21,0
BJC0271701043112,2017/1/21,0
BJC0271701043116,2017/1/21,0
BJC0271701043148,2017/1/22,0
BJC0271701043231,2017/1/22,0
BJC0271701043506,2017/1/22,0
BJC0271701043562,2017/1/22,0
BJC0271701043632,2017/1/22,0
BJC0271701043669,2017/1/22,0
BJC0271701043837,2017/1/22,0
BJC0271701043964,2017/1/22,0
BJC0271701043970,2017/1/22,0
BJC0271701043994,2017/1/22,0
BJC0271701044118,2017/1/22,0
BJC0271701044159,2017/1/22,0
BJC0271701044162,2017/1/22,0
BJC0271701044299,2017/1/22,0
BJC0271701044611,2017/1/22,0
BJC0271701044701,2017/1/22,0
BJC0271701044761,2017/1/22,0
BJC0271701044882,2017/1/22,0
BJC0271701044967,2017/1/22,1
BJC0271701045045,2017/1/22,0
BJC0271701045528,2017/1/22,0
BJC0271701045531,2017/1/22,0
BJC0271701045538,2017/1/23,0
BJC0271701045548,2017/1/22,0
BJC0271701045555,2017/1/22,0
BJC0271701045561,2017/1/23,0
BJC0271701045672,2017/1/23,0
BJC0271701045678,2017/1/23,0
BJC0271701045756,2017/1/22,0
BJC0271701045830,2017/1/23,0
BJC0271701045873,2017/1/23,0
BJC0271701045896,2017/1/23,0
BJC0271701045935,2017/1/23,0
BJC0271701045939,2017/1/23,0
BJC0271701046080,2017/1/23,0
BJC0271701046115,2017/1/23,0
BJC0271701046239,2017/1/23,0
BJC0271701046349,2017/1/23,0
BJC0271701046396,2017/1/23,0
BJC0271701046521,2017/1/23,0
BJC0271701046593,2017/1/23,0
BJC0271701046647,2017/1/23,0
BJC0271701046799,2017/1/23,0
BJC0271701046874,2017/1/23,0
BJC0271701046909,2017/1/23,0
BJC0271701047082,2017/1/23,0
BJC0271701047101,2017/1/23,0
BJC0271701047121,2017/1/23,0
BJC0271701047171,2017/1/23,0
BJC0271701047253,2017/1/23,0
BJC0271701047455,2017/1/23,0
BJC0271701047506,2017/1/23,0
BJC0271701048107,2017/1/24,0
BJC0271701048327,2017/1/24,0
BJC0271701048397,2017/1/24,0
BJC0271701048489,2017/1/24,0
BJC0271701048531,2017/1/24,0
BJC0271701048651,2017/1/24,0
BJC0271701048849,2017/1/24,0
BJC0271701049047,2017/1/24,0
BJC0271701049080,2017/1/24,0
BJC0271701049124,2017/1/24,0
BJC0271701049162,2017/1/24,0
BJC0271701049254,2017/1/24,0
BJC0271701049742,2017/1/25,0
BJC0271701049763,2017/1/25,0
BJC0271701049856,2017/1/25,0
BJC0271701049860,2017/1/25,0
BJC0271701049922,2017/1/25,0
BJC0271701050052,2017/1/25,0
BJC0271701050066,2017/1/25,0
BJC0271701050077,2017/1/25,0
BJC0271701050208,2017/1/25,0
BJC0271702000462,2017/2/3,0
BJC0271702001084,2017/2/4,0
BJC0271702001089,2017/2/3,0
BJC0271702001197,2017/2/4,0
BJC0271702001346,2017/2/3,0
BJC0271702001515,2017/2/4,0
BJC0271702001641,2017/2/4,0
BJC0271702001948,2017/2/4,0
BJC0271702001967,2017/2/4,0
BJC0271702002206,2017/2/4,0
BJC0271702002293,2017/2/4,0
BJC0271702002306,2017/2/4,0
BJC0271702002338,2017/2/4,0
BJC0271702002553,2017/2/4,0
BJC0271702002695,2017/2/4,0
BJC0271702002863,2017/2/4,0
BJC0271702002873,2017/2/4,0
BJC0271702003037,2017/2/4,0
BJC0271702003185,2017/2/5,0
BJC0271702003216,2017/2/5,0
BJC0271702003254,2017/2/5,0
BJC0271702003341,2017/2/5,0
BJC0271702003423,2017/2/5,0
BJC0271702003442,2017/2/5,0
BJC0271702003455,2017/2/5,0
BJC0271702003492,2017/2/6,0
BJC0271702003889,2017/2/5,0
BJC0271702003922,2017/2/5,0
BJC0271702003961,2017/2/6,0
BJC0271702004143,2017/2/6,0
BJC0271702004151,2017/2/5,0
BJC0271702004184,2017/2/6,0
BJC0271702004805,2017/2/6,0
BJC0271702005080,2017/2/6,0
BJC0271702005100,2017/2/6,0
BJC0271702005117,2017/2/6,0
BJC0271702005670,2017/2/6,0
BJC0271702005747,2017/2/6,0
BJC0271702006001,2017/2/6,0
BJC0271702006138,2017/2/6,0
BJC0271702006152,2017/2/6,0
BJC0271702006167,2017/2/7,0
BJC0271702006295,2017/2/7,0
BJC0271702006508,2017/2/7,0
BJC0271702006669,2017/2/7,0
BJC0271702006815,2017/2/7,0
BJC0271702007136,2017/2/7,0
BJC0271702007143,2017/2/7,0
BJC0271702007194,2017/2/7,0
BJC0271702007233,2017/2/8,0
BJC0271702007320,2017/2/7,0
BJC0271702007343,2017/2/7,0
BJC0271702007508,2017/2/7,0
BJC0271702007538,2017/2/7,0
BJC0271702007604,2017/2/7,0
BJC0271702007692,2017/2/8,0
BJC0271702007735,2017/2/7,0
BJC0271702007850,2017/2/7,0
BJC0271702007986,2017/2/7,0
BJC0271702008082,2017/2/8,0
BJC0271702008094,2017/2/8,0
BJC0271702008366,2017/2/8,0
BJC0271702008591,2017/2/8,0
BJC0271702008888,2017/2/8,0
BJC0271702009064,2017/2/8,0
BJC0271702009178,2017/2/8,0
BJC0271702009194,2017/2/8,0
BJC0271702009211,2017/2/8,0
BJC0271702009330,2017/2/8,0
BJC0271702009401,2017/2/9,0
BJC0271702010119,2017/2/9,0
BJC0271702010154,2017/2/9,0
BJC0271702010206,2017/2/9,0
BJC0271702010223,2017/2/9,0
BJC0271702010291,2017/2/9,0
BJC0271702010330,2017/2/9,0
BJC0271702010431,2017/2/9,0
BJC0271702010452,2017/2/9,0
BJC0271702010566,2017/2/9,0
BJC0271702010664,2017/2/9,0
BJC0271702010736,2017/2/9,0
BJC0271702010884,2017/2/9,0
BJC0271702010898,2017/2/9,0
BJC0271702010919,2017/2/9,0
BJC0271702010996,2017/2/9,0
BJC0271702011008,2017/2/10,0
BJC0271702011073,2017/2/9,0
BJC0271702011091,2017/2/10,0
BJC0271702011410,2017/2/10,0
BJC0271702011665,2017/2/10,0
BJC0271702011736,2017/2/10,0
BJC0271702011846,2017/2/10,0
BJC0271702011887,2017/2/10,0
BJC0271702011917,2017/2/10,0
BJC0271702012021,2017/2/10,0
BJC0271702012483,2017/2/10,0
BJC0271702012771,2017/2/11,0
BJC0271702012795,2017/2/11,0
BJC0271702012812,2017/2/11,0
BJC0271702012865,2017/2/11,0
BJC0271702013000,2017/2/11,0
BJC0271702013043,2017/2/11,0
BJC0271702013056,2017/2/11,0
BJC0271702013236,2017/2/12,0
BJC0271702013459,2017/2/12,0
BJC0271702013516,2017/2/12,0
BJC0271702013527,2017/2/12,0
BJC0271702013583,2017/2/12,0
BJC0271702013704,2017/2/12,0
BJC0271702013814,2017/2/13,0
BJC0271702013869,2017/2/12,0
BJC0271702013906,2017/2/12,0
BJC0271702014079,2017/2/13,0
BJC0271702014182,2017/2/13,0
BJC0271702014350,2017/2/13,0
BJC0271702014845,2017/2/13,0
BJC0271702015311,2017/2/13,0
BJC0271702015533,2017/2/13,0
BJC0271702015598,2017/2/13,0
BJC0271702015873,2017/2/13,0
BJC0271702016052,2017/2/13,0
BJC0271702016091,2017/2/13,0
BJC0271702016128,2017/2/13,0
BJC0271702016142,2017/2/13,0
BJC0271702016155,2017/2/14,0
BJC0271702016328,2017/2/14,0
BJC0271702016717,2017/2/14,0
BJC0271702016857,2017/2/14,0
BJC0271702016899,2017/2/14,0
BJC0271702017030,2017/2/14,0
BJC0271702017578,2017/2/14,0
BJC0271702018414,2017/2/15,0
BJC0271702018491,2017/2/15,0
BJC0271702018545,2017/2/15,0
BJC0271702018822,2017/2/15,0
BJC0271702018902,2017/2/15,0
BJC0271702018931,2017/2/15,0
BJC0271702018997,2017/2/15,0
BJC0271702019159,2017/2/15,0
BJC0271702019229,2017/2/15,0
BJC0271702019320,2017/2/15,0
BJC0271702019499,2017/2/16,0
BJC0271702019595,2017/2/16,0
BJC0271702019650,2017/2/16,0
BJC0271702019714,2017/2/16,0
BJC0271702019797,2017/2/16,0
BJC0271702019861,2017/2/16,0
BJC0271702019863,2017/2/16,0
BJC0271702020045,2017/2/16,0
BJC0271702020297,2017/2/16,0
BJC0271702020330,2017/2/16,0
BJC0271702020338,2017/2/16,0
BJC0271702020479,2017/2/16,0
BJC0271702020577,2017/2/17,0
BJC0271702020609,2017/2/16,0
BJC0271702020711,2017/2/17,0
BJC0271702020822,2017/2/16,0
BJC0271702020864,2017/2/16,0
BJC0271702020938,2017/2/17,0
BJC0271702020973,2017/2/16,0
BJC0271702021027,2017/2/17,0
BJC0271702021079,2017/2/16,0
BJC0271702021167,2017/2/16,0
BJC0271702021358,2017/2/17,0
BJC0271702021367,2017/2/17,0
BJC0271702021469,2017/2/17,0
BJC0271702021542,2017/2/17,0
BJC0271702021639,2017/2/17,0
BJC0271702021686,2017/2/17,0
BJC0271702021690,2017/2/17,0
BJC0271702021697,2017/2/17,0
BJC0271702021710,2017/2/17,0
BJC0271702021848,2017/2/17,1
BJC0271702021984,2017/2/17,0
BJC0271702022441,2017/2/17,0
BJC0271702022462,2017/2/17,0
BJC0271702022741,2017/2/18,0
BJC0271702022885,2017/2/18,0
BJC0271702022917,2017/2/18,0
BJC0271702022953,2017/2/19,0
BJC0271702023099,2017/2/19,0
BJC0271702023259,2017/2/19,0
BJC0271702023275,2017/2/19,0
BJC0271702023319,2017/2/19,0
BJC0271702023359,2017/2/19,0
BJC0271702023482,2017/2/19,0
BJC0271702023569,2017/2/19,0
BJC0271702023575,2017/2/19,0
BJC0271702023608,2017/2/19,0
BJC0271702023630,2017/2/19,0
BJC0271702023640,2017/2/19,0
BJC0271702023825,2017/2/20,0
BJC0271702024052,2017/2/19,0
BJC0271702024349,2017/2/21,0
BJC0271702024439,2017/2/20,0
BJC0271702024507,2017/2/20,0
BJC0271702024669,2017/2/20,0
BJC0271702024820,2017/2/20,0
BJC0271702025220,2017/2/20,0
BJC0271702025344,2017/2/20,0
BJC0271702025494,2017/2/20,0
BJC0271702025600,2017/2/20,0
BJC0271702026205,2017/2/20,0
BJC0271702026216,2017/2/20,0
BJC0271702026540,2017/2/21,0
BJC0271702026579,2017/2/21,0
BJC0271702026618,2017/2/21,0
BJC0271702026918,2017/2/21,0
BJC0271702027031,2017/2/21,0
BJC0271702027179,2017/2/21,0
BJC0271702027238,2017/2/21,0
BJC0271702027251,2017/2/21,0
BJC0271702027366,2017/2/21,0
BJC0271702027503,2017/2/21,0
BJC0271702027581,2017/2/21,0
BJC0271702027699,2017/2/21,0
BJC0271702027859,2017/2/21,0
BJC0271702027882,2017/2/23,0
BJC0271702027889,2017/2/21,0
BJC0271702028018,2017/2/21,0
BJC0271702028034,2017/2/21,0
BJC0271702028059,2017/2/21,0
BJC0271702028673,2017/2/22,0
BJC0271702028878,2017/2/22,0
BJC0271702028927,2017/2/22,0
BJC0271702029242,2017/2/22,0
BJC0271702029549,2017/2/22,0
BJC0271702029606,2017/2/23,0
BJC0271702029857,2017/2/23,0
BJC0271702029969,2017/2/23,0
BJC0271702030023,2017/2/23,0
BJC0271702030092,2017/2/23,0
BJC0271702030111,2017/2/23,0
BJC0271702030279,2017/2/23,0
BJC0271702030330,2017/2/23,0
BJC0271702030549,2017/2/23,0
BJC0271702030593,2017/2/23,0
BJC0271702030615,2017/2/23,0
BJC0271702030714,2017/2/23,0
BJC0271702030821,2017/2/23,0
BJC0271702030880,2017/2/23,0
BJC0271702031162,2017/2/23,0
BJC0271702031419,2017/2/23,0
BJC0271702031426,2017/2/23,0
BJC0271702031916,2017/2/24,0
BJC0271702032086,2017/2/24,0
BJC0271702032335,2017/2/24,0
BJC0271702032499,2017/2/24,0
BJC0271702032518,2017/2/24,0
BJC0271702032742,2017/2/27,0
BJC0271702033186,2017/2/25,0
BJC0271702033197,2017/2/25,0
BJC0271702033254,2017/2/25,0
BJC0271702033329,2017/2/25,0
BJC0271702033490,2017/2/25,0
BJC0271702033732,2017/2/26,0
BJC0271702034276,2017/2/26,0
BJC0271702034449,2017/2/26,0
BJC0271702034463,2017/2/26,0
BJC0271702034514,2017/2/26,1
BJC0271702034527,2017/2/26,0
BJC0271702035163,2017/2/27,0
BJC0271702035655,2017/2/27,0
BJC0271702036095,2017/2/27,0
BJC0271702036224,2017/2/27,0
BJC0271702036585,2017/2/27,0
BJC0271702036759,2017/2/28,0
BJC0271702037361,2017/2/28,0
BJC0451701000751,2017/1/2,0
BJC0451701001083,2017/1/2,0
BJC0451701001925,2017/1/3,0
BJC0451701001936,2017/1/3,0
BJC0451701001969,2017/1/3,0
BJC0451701002006,2017/1/3,0
BJC0451701002015,2017/1/3,0
BJC0451701002018,2017/1/3,0
BJC0451701002047,2017/1/3,0
BJC0451701002062,2017/1/3,0
